Date,equity,cash,position_qty,action,p_up,memory_matches
2025-04-14 13:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 13:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 14:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 14:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 14:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 14:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 15:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 15:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 15:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 15:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 16:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 16:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 16:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 16:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 17:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 17:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 17:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 17:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 18:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 18:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 18:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 18:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 19:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 19:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 19:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 19:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 20:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 20:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 20:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 20:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 21:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 21:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 21:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 21:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 22:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 22:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 22:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 22:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 23:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 23:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 23:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-14 23:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 00:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 00:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 00:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 00:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 01:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 01:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 01:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 01:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 02:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 02:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 02:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 02:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 03:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 03:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 03:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 03:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 04:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 04:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 04:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 04:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 05:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 05:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 05:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 05:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 06:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 06:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 06:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 06:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 07:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 07:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 07:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 07:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 08:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 08:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 08:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 08:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 09:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 09:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 09:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 09:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 10:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 10:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 10:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 10:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 11:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 11:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 11:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 11:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 12:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 12:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 12:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 12:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 13:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 13:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 13:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 13:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 14:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 14:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 14:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 14:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 15:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 15:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 15:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 15:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 16:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 16:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 16:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 16:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 17:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 17:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 17:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 17:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 18:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 18:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 18:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 18:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 19:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 19:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 19:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 19:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 20:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 20:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 20:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 20:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 21:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 21:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 21:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 21:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 22:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 22:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 22:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 22:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 23:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 23:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 23:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-15 23:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 00:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 00:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 00:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 00:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 01:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 01:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 01:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 01:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 02:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 02:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 02:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 02:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 03:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 03:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 03:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 03:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 04:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 04:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 04:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 04:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 05:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 05:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 05:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 05:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 06:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 06:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 06:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 06:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 07:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 07:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 07:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 07:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 08:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 08:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 08:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 08:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 09:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 09:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 09:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 09:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 10:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 10:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 10:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 10:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 11:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 11:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 11:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 11:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 12:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 12:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 12:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 12:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 13:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 13:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 13:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 13:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 14:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 14:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 14:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 14:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 15:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 15:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 15:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 15:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 16:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 16:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 16:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 16:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 17:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 17:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 17:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 17:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 18:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 18:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 18:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 18:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 19:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 19:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 19:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 19:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 20:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 20:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 20:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 20:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 21:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 21:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 21:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 21:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 22:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 22:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 22:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 22:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 23:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 23:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 23:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-16 23:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 00:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 00:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 00:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 00:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 01:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 01:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 01:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 01:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 02:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 02:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 02:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 02:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 03:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 03:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 03:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 03:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 04:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 04:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 04:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 04:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 05:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 05:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 05:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 05:45:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 06:00:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 06:15:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 06:30:00+00:00,9953.280809535696,9953.280809535696,0.0,HOLD,0.51,0
2025-04-17 06:45:00+00:00,9949.778954690406,5469.821829535696,0.052846141412139204,BUY,0.62,3
2025-04-17 07:00:00+00:00,9944.41718518273,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 07:15:00+00:00,9958.27185807675,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 07:30:00+00:00,9946.630910046486,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 07:45:00+00:00,9944.303565978695,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 08:00:00+00:00,9945.890007143887,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 08:15:00+00:00,9939.36615098656,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 08:30:00+00:00,9939.641479383316,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 08:45:00+00:00,9932.442778000153,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 09:00:00+00:00,9933.401935466783,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 09:15:00+00:00,9928.525293537274,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 09:30:00+00:00,9936.317985549906,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 09:45:00+00:00,9934.121699912817,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 10:00:00+00:00,9921.527407491478,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 10:15:00+00:00,9927.393857649638,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 10:30:00+00:00,9925.800546486062,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 10:45:00+00:00,9928.834971925948,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 11:00:00+00:00,9924.939154381045,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 11:15:00+00:00,9932.465501840961,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 11:30:00+00:00,9944.754343564939,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 11:45:00+00:00,9938.597239629013,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 12:00:00+00:00,9946.881400756778,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 12:15:00+00:00,9952.416505608286,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 12:30:00+00:00,9951.183076667727,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 12:45:00+00:00,9949.905785429797,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 13:00:00+00:00,9942.576554077346,5469.821829535696,0.052846141412139204,BUY,0.62,0
2025-04-17 13:15:00+00:00,9942.871435546425,5469.821829535696,0.052846141412139204,BUY,0.62,0
